isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
LU0950670009,UBS MSCI EMU Small Cap UCITS ETF EUR acc,EMUSC,300.0,equity,EUR,Luxembourg,False,Accumulating,0.28,376.0,MSCI EMU Small Cap,,EUR 319 m,12.91%,+27.35%,-,-
LU0950670850,UBS MSCI United Kingdom UCITS ETF GBP acc,UC64,2521.0,equity,GBP,Luxembourg,False,Accumulating,0.2,72.0,MSCI UK,,"EUR 2,532 m",10.70%,+31.25%,+52.20%,+85.15%
LU0950671825,UBS Core MSCI Japan UCITS ETF JPY acc,JPNA,3467.0,equity,JPY,Luxembourg,False,Accumulating,0.12,181.0,MSCI Japan,JPNA.MI,"EUR 3,773 m",18.30%,+34.96%,+58.40%,+50.73%
LU0950672807,UBS MSCI Canada UCITS ETF CAD acc,CANA,540.0,equity,CAD,Luxembourg,False,Accumulating,0.33,83.0,MSCI Canada,CANA.MI,EUR 565 m,11.73%,+39.50%,+62.70%,+85.48%
LU0950674175,UBS Core MSCI EM UCITS ETF USD acc,EMMUSC,4820.0,equity,USD,Luxembourg,False,Accumulating,0.15,1138.0,MSCI Emerging Markets,EMMUSC.MI,"EUR 6,014 m",16.43%,+45.53%,+59.83%,+35.56%
LU0950674332,UBS MSCI World Socially Responsible UCITS ETF USD acc,SEAC,1574.0,equity,USD,Luxembourg,False,Accumulating,0.22,378.0,MSCI World SRI Low Carbon Select 5% Issuer Capped,SEAC.BE,"EUR 1,580 m",12.06%,+22.80%,+46.53%,+53.07%
LU0950674761,UBS MSCI EMU Socially Responsible UCITS ETF EUR acc,EMUSRI,410.0,equity,EUR,Luxembourg,False,Accumulating,0.2,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped,EMUSRI.MI,EUR 381 m,13.44%,+12.02%,+31.04%,+37.37%
LU0950674928,UBS MSCI Pacific Socially Responsible UCITS ETF USD acc,USUP,99.0,equity,USD,Luxembourg,False,Accumulating,0.28,72.0,MSCI Pacific SRI Low Carbon Select 5% Issuer Capped,USUP.DE,EUR 103 m,16.59%,+19.36%,+28.65%,+21.93%
LU1048313974,UBS MSCI EM Socially Responsible UCITS ETF USD acc,UETE,624.0,equity,USD,Luxembourg,False,Accumulating,0.24,238.0,MSCI Emerging Markets SRI Low Carbon Select 5% Issuer Capped,UETE.BE,EUR 691 m,17.24%,+56.69%,+69.76%,+45.58%
LU1127514245,Xtrackers MSCI EMU UCITS ETF 1C - USD Hedged,XD5D,288.0,equity,USD,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (USD Hedged),,EUR 300 m,13.37%,+26.97%,+51.11%,+88.46%
LU1127516455,Xtrackers MSCI EMU UCITS ETF 2C GBP hedged,XD5S,22.0,equity,GBP,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (GBP Hedged),,EUR 22 m,14.81%,+29.44%,+61.97%,+76.71%
LU1130155432,UBS MSCI Canada UCITS ETF hCHF acc,CAHCHA,48.0,equity,CHF,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (CHF Hedged),,EUR 47 m,11.77%,+39.22%,+72.83%,+107.97%
LU1130155606,UBS MSCI Canada UCITS ETF hEUR acc,CAHEUA,247.0,equity,EUR,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (EUR Hedged),CAHEUA.MI,EUR 150 m,11.53%,+42.24%,+74.63%,+88.49%
LU1130155861,UBS MSCI Canada UCITS ETF hUSD acc,CAHUSA,53.0,equity,USD,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (USD Hedged),,EUR 50 m,12.19%,+40.38%,+75.08%,+113.24%
LU1130156323,UBS MSCI Canada UCITS ETF hGBP acc,UC87,99.0,equity,GBP,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (GBP Hedged),,EUR 173 m,12.36%,+42.96%,+85.81%,+101.00%
LU1169819635,UBS Core MSCI EMU UCITS ETF hCHF acc,EMUCHF,723.0,equity,CHF,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (CHF Hedged),,EUR 744 m,14.01%,+22.99%,+47.75%,+81.37%
LU1169819809,UBS Core MSCI EMU UCITS ETF hUSD acc,EMUUSD,887.0,equity,USD,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (USD Hedged),,"EUR 1,044 m",13.52%,+24.17%,+49.17%,+86.43%
LU1169820138,UBS Core MSCI EMU UCITS ETF hGBP acc,UB0E,31.0,equity,GBP,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (GBP Hedged),,EUR 32 m,14.72%,+29.69%,+61.93%,+75.75%
LU1169820997,UBS MSCI United Kingdom UCITS ETF hCHF acc,UKCHF,229.0,equity,CHF,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (CHF Hedged),,EUR 236 m,10.85%,+26.62%,+39.72%,+88.85%
LU1169821292,UBS MSCI United Kingdom UCITS ETF hEUR acc,UFMB,432.0,equity,EUR,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (EUR Hedged),UFMB.DE,EUR 418 m,10.29%,+29.99%,+42.13%,+72.14%
LU1169821458,UBS MSCI United Kingdom UCITS ETF hUSD acc,UKUSD,630.0,equity,USD,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (USD Hedged),,EUR 508 m,10.91%,+27.31%,+40.19%,+91.87%
LU1169821888,UBS Core MSCI Japan UCITS ETF hCHF acc,JPNCHF,304.0,equity,CHF,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (CHF Hedged),,EUR 317 m,19.80%,+52.01%,+111.57%,+152.00%
LU1169822266,UBS Core MSCI Japan UCITS ETF hEUR acc,UFMA,162.0,equity,EUR,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (EUR Hedged),UFMA.DE,EUR 188 m,19.30%,+57.30%,+115.82%,+131.54%
LU1169822779,UBS Core MSCI Japan UCITS ETF hUSD acc,JPUSD,143.0,equity,USD,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (USD Hedged),,EUR 101 m,19.69%,+53.47%,+111.06%,+153.85%
LU1184092051,Xtrackers MSCI Europe UCITS ETF 2C USD hedged,XEOU,255.0,equity,USD,Luxembourg,True,Accumulating,0.3,401.0,MSCI Europe (USD Hedged),,EUR 267 m,12.80%,+24.70%,+40.95%,+79.43%
LU1215452092,UBS Factor MSCI EMU Quality Screened UCITS ETF hCHF acc,EQLTS,28.0,equity,CHF,Luxembourg,True,Accumulating,0.28,60.0,MSCI EMU Quality Advanced Target Select (CHF Hedged),,EUR 30 m,14.29%,+3.72%,+8.52%,+29.39%
LU1215827756,Xtrackers MSCI Japan UCITS ETF 7C - CHF Hedged,XMCJ,31.0,equity,CHF,Luxembourg,True,Accumulating,0.25,181.0,MSCI Japan (CHF Hedged),,EUR 32 m,19.91%,+52.64%,+111.21%,+150.22%
LU1215828218,Xtrackers MSCI EMU UCITS ETF 3C CHF hedged,XDUE,81.0,equity,CHF,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (CHF Hedged),,EUR 101 m,14.10%,+23.57%,+48.63%,+83.07%
LU1273641503,UBS MSCI USA Socially Responsible UCITS ETF hCHF acc,USSRS,12.0,equity,CHF,Luxembourg,True,Accumulating,0.25,181.0,MSCI USA SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),,EUR 12 m,14.66%,+18.20%,+47.83%,+50.19%
LU1273642816,UBS MSCI EMU Socially Responsible UCITS ETF hCHF acc,EUSRS,46.0,equity,CHF,Luxembourg,True,Accumulating,0.23,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),,EUR 47 m,14.07%,+9.56%,+29.48%,+50.59%
LU1280300770,UBS MSCI EMU Socially Responsible UCITS ETF hUSD acc,EUSRU,9.0,equity,USD,Luxembourg,True,Accumulating,0.23,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped (USD Hedged),,EUR 12 m,13.39%,+10.46%,+31.15%,+55.04%
LU1291097779,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EMKX,1329.0,equity,EUR,Luxembourg,False,Accumulating,0.27,955.0,MSCI Emerging Markets Select Filtered Min TE,EMKX.DE,"EUR 1,492 m",16.42%,+49.95%,+61.31%,+35.16%
LU1291098827,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EMUX,1053.0,equity,EUR,Luxembourg,False,Accumulating,0.15,202.0,MSCI EMU Select Filtered Min TE,EMUX.BE,"EUR 1,278 m",13.56%,+27.83%,+50.50%,+63.14%
LU1291099718,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EEUX,3086.0,equity,EUR,Luxembourg,False,Accumulating,0.15,361.0,MSCI Europe Select Filtered Min TE,EEUX.DE,"EUR 3,451 m",11.71%,+25.56%,+44.22%,+58.45%
LU1291101555,BNP Paribas Easy MSCI Europe Small Caps SRI S-Series PAB 5% Capped UCITS ETF,EESM,231.0,equity,EUR,Luxembourg,False,Accumulating,0.25,135.0,MSCI Europe Small Cap SRI S-Series PAB 5% Capped,EESM.DE,EUR 226 m,12.18%,+19.14%,+25.35%,+8.03%
LU1291102447,BNP Paribas Easy MSCI Japan Min TE UCITS ETF,EJAP,1503.0,equity,EUR,Luxembourg,False,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE,EJAP.BE,"EUR 1,597 m",18.49%,+32.65%,+58.08%,+51.24%
LU1291103338,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EKLD,83.0,equity,USD,Luxembourg,False,Accumulating,0.25,111.0,MSCI USA SRI S-Series PAB 5% Capped,EKLDC.PA,EUR 86 m,13.90%,+7.99%,+24.45%,+36.88%
LU1291104575,BNP Paribas Easy MSCI USA Min TE UCITS ETF,ENOA,1352.0,equity,EUR,Luxembourg,False,Accumulating,0.16,464.0,MSCI USA Select Filtered Min TE,ENOA.DE,"EUR 1,078 m",13.84%,+29.54%,+57.26%,+69.51%
LU1291106356,BNP Paribas Easy MSCI Pacific ex Japan Min TE UCITS ETF,PAC,315.0,equity,EUR,Luxembourg,False,Accumulating,0.15,90.0,MSCI Pacific ex Japan Select Filtered Min TE,PAC.DE,EUR 362 m,12.24%,+28.51%,+31.62%,+38.08%
LU1291108642,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EWRD,45.0,equity,USD,Luxembourg,False,Accumulating,0.26,303.0,MSCI World SRI S-Series PAB 5% Capped,,EUR 47 m,11.41%,+14.31%,+29.29%,+39.00%
LU1377382368,BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF,LCEU,433.0,equity,EUR,Luxembourg,False,Accumulating,0.3,100.0,Low Carbon 100 Europe PAB,LCEU.BE,EUR 439 m,11.54%,+17.67%,+24.08%,+40.62%
LU1437015735,Amundi Core MSCI Europe UCITS ETF Acc,A4HZ,3936.0,equity,EUR,Luxembourg,False,Accumulating,0.12,412.0,MSCI Europe,A4HZ.BE,"EUR 4,086 m",11.70%,+26.74%,+45.03%,+63.99%
LU1437017350,Amundi Core MSCI Emerging Markets UCITS ETF Acc,10AF,3514.0,equity,EUR,Luxembourg,False,Accumulating,0.18,1195.0,MSCI Emerging Markets,10AF.BE,"EUR 3,732 m",16.57%,+49.27%,+60.92%,+37.14%
LU1437025023,Amundi MSCI UK IMI SRI Climate Paris Aligned UCITS ETF - EUR (C),GNAZ,41.0,equity,EUR,Luxembourg,False,Accumulating,0.18,91.0,MSCI UK IMI SRI Filtered PAB,GNAZ.BE,EUR 36 m,13.61%,+20.12%,+40.69%,+36.91%
LU1437025296,Amundi MSCI UK IMI SRI Climate Paris Aligned UCITS ETF - GBP (C),ACU5,68.0,equity,GBP,Luxembourg,False,Accumulating,0.18,91.0,MSCI UK IMI SRI Filtered PAB,,EUR 71 m,13.28%,+24.57%,+44.68%,+40.24%
LU1481203070,BNP Paribas Easy MSCI Japan Min TE UCITS ETF EUR Hedged,EJAH,137.0,equity,EUR,Luxembourg,True,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE (EUR Hedged),EJAH.BE,EUR 124 m,19.01%,+54.68%,+114.14%,+130.14%
LU1589327680,UBS Core MSCI Europe UCITS ETF hCHF acc,EURCHA,102.0,equity,CHF,Luxembourg,True,Accumulating,0.09,404.0,MSCI Europe (CHF Hedged),,EUR 120 m,11.86%,+22.05%,+39.80%,+75.08%
LU1600334798,UBS Core MSCI Europe UCITS ETF hEUR acc,UIMF,126.0,equity,EUR,Luxembourg,True,Accumulating,0.09,404.0,MSCI Europe (EUR Hedged),UIMF.DE,EUR 130 m,11.23%,+26.59%,+42.91%,+59.82%
LU1602144575,Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (C),AMED,1409.0,equity,EUR,Luxembourg,False,Accumulating,0.25,111.0,MSCI EMU ESG Selection P-Series 5% Issuer Capped,AMED.BE,"EUR 1,262 m",13.85%,+27.64%,+42.79%,+54.60%
LU1602144732,Amundi MSCI Japan ESG Broad Transition UCITS ETF EUR Acc,J1GR,326.0,equity,EUR,Luxembourg,False,Accumulating,0.15,167.0,MSCI Japan ESG Broad CTB Select,J1GR.BE,EUR 361 m,18.57%,+31.76%,+50.61%,+42.18%
LU1603795458,IndexIQ Factors Sustainable Europe Equity UCITS ETF,DX1F,146.0,equity,EUR,Luxembourg,False,Accumulating,0.25,259.0,Solactive Candriam Factors Sustainable Europe Equity,DX1F.BE,EUR 164 m,10.65%,+21.27%,+42.71%,+57.38%
LU1603797587,IndexIQ Factors Sustainable Japan Equity UCITS ETF,DXK7,99.0,equity,EUR,Luxembourg,False,Accumulating,0.3,143.0,Solactive Candriam Factors Sustainable Japan Equity,,EUR 95 m,15.79%,+17.09%,+38.32%,+38.54%
LU1615092217,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,EMWE,895.0,equity,EUR,Luxembourg,False,Accumulating,0.26,303.0,MSCI World SRI S-Series PAB 5% Capped,EMWE.BE,EUR 827 m,11.35%,+17.98%,+30.26%,+40.97%
LU1646361276,Amundi Core MSCI EMU UCITS ETF Acc,B8TI,293.0,equity,EUR,Luxembourg,False,Accumulating,0.12,224.0,MSCI EMU,,EUR 437 m,13.59%,+25.82%,+49.20%,+65.02%
LU1655103486,Ossiam Bloomberg Europe ex Eurozone PAB NR UCITS ETF 1C (EUR),OP4E,237.0,equity,EUR,Luxembourg,False,Accumulating,0.17,90.0,Bloomberg PAB Europe DM ex Eurozone Large & Mid Cap,,EUR 242 m,11.53%,+19.09%,+31.55%,+53.27%
LU1655103643,Ossiam Bloomberg Japan PAB NR UCITS ETF 1C (EUR),OP5E,0.0,equity,EUR,Luxembourg,False,Accumulating,0.19,64.0,Bloomberg PAB Japan Large & Mid Cap,,EUR 1 m,17.69%,+30.35%,+47.00%,+38.41%
LU1655103726,Ossiam Bloomberg Japan PAB NR UCITS ETF H1C (EUR Hedged),OP5H,1.0,equity,EUR,Luxembourg,True,Accumulating,0.25,64.0,Bloomberg PAB Japan Large & Mid Cap (EUR Hedged),,EUR 1 m,30.53%,+14.30%,+49.37%,+58.34%
LU1659681586,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ZSRM,67.0,equity,EUR,Luxembourg,False,Accumulating,0.25,111.0,MSCI USA SRI S-Series PAB 5% Capped,ZSRM.BE,EUR 73 m,13.88%,+12.88%,+25.96%,+38.45%
LU1681040223,Amundi STOXX Europe 600 ESG UCITS ETF DR EUR (C),AME6,1399.0,equity,EUR,Luxembourg,False,Accumulating,0.18,487.0,STOXX® Europe 600 ESG+,AME6.BE,"EUR 1,568 m",12.55%,+24.79%,+42.38%,+57.35%
LU1681041544,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Acc,X13N,84.0,equity,EUR,Luxembourg,False,Accumulating,0.23,782.0,MSCI Europe Small Cap ESG Broad CTB Select,X13N.BE,EUR 84 m,12.15%,+23.80%,+36.55%,+31.03%
LU1681042435,Amundi MSCI Europe Growth UCITS ETF - EUR (C),X135,114.0,equity,EUR,Luxembourg,False,Accumulating,0.35,213.0,MSCI Europe Growth,X135.BE,EUR 181 m,14.08%,+16.41%,+21.18%,+31.78%
LU1681042609,Amundi MSCI Europe ESG Broad Transition UCITS ETF - EUR (C),CEUG,2406.0,equity,EUR,Luxembourg,False,Accumulating,0.12,372.0,MSCI Europe ESG Broad CTB Select,CEUG.BE,"EUR 2,320 m",12.01%,+26.70%,+44.78%,+59.00%
LU1681043912,Amundi MSCI China Tech UCITS ETF EUR Acc,18MG,144.0,equity,EUR,Luxembourg,False,Accumulating,0.55,95.0,MSCI China Tech IMI All Share Stock Connect Filtered,,EUR 235 m,21.05%,+39.93%,+9.13%,+9.71%
LU1681044050,Amundi MSCI China Tech UCITS ETF USD Acc,XAME,38.0,equity,USD,Luxembourg,False,Accumulating,0.55,95.0,MSCI China Tech IMI All Share Stock Connect Filtered,XAME.BE,EUR 18 m,20.70%,+39.99%,+9.74%,+9.73%
LU1681044308,Amundi MSCI Europe ex Switzerland ESG Broad Transition UCITS ETF Acc,X13Z,614.0,equity,EUR,Luxembourg,False,Accumulating,0.13,199.0,MSCI Europe ex Switzerland ESG Broad CTB Select,X13Z.BE,EUR 548 m,12.58%,+23.39%,+33.38%,+52.10%
LU1681044647,Amundi MSCI Nordic UCITS ETF EUR (C),CN1G,274.0,equity,EUR,Luxembourg,False,Accumulating,0.25,80.0,MSCI Nordic Countries,CN1G.BE,EUR 287 m,15.24%,+21.73%,+19.97%,+29.98%
LU1681047236,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,V50A,3282.0,equity,EUR,Luxembourg,False,Accumulating,0.09,56.0,EURO STOXX® 50,V50A.BE,"EUR 3,747 m",14.93%,+26.40%,+51.53%,+73.41%
LU1681047400,Amundi Core EURO STOXX 50 UCITS ETF USD Acc,X13U,40.0,equity,USD,Luxembourg,False,Accumulating,0.09,56.0,EURO STOXX® 50,X13U.BE,EUR 37 m,15.06%,+26.56%,+52.51%,+73.59%
LU1691909508,Amundi Global Gender Equality UCITS ETF Acc,VOOM,48.0,equity,USD,Luxembourg,False,Accumulating,0.2,153.0,Solactive Equileap Global Gender Equality,VOOM.BE,EUR 49 m,9.45%,+24.41%,+39.71%,+44.11%
LU1753045332,BNP Paribas Easy MSCI Europe SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ASRR,71.0,equity,EUR,Luxembourg,False,Accumulating,0.25,114.0,MSCI Europe SRI S-Series PAB 5% Capped,,EUR 75 m,11.84%,+19.19%,+30.53%,+40.16%
LU1772333404,Xtrackers Stoxx Europe 600 UCITS ETF 2C - EUR Hedged,XSXE,11.0,equity,EUR,Luxembourg,True,Accumulating,0.25,603.0,STOXX® Europe 600 (EUR Hedged),XSXE.DE,EUR 11 m,11.34%,+26.89%,+43.42%,+57.86%
LU1781541252,Amundi Core MSCI Japan UCITS ETF Acc,LCUJ,4360.0,equity,JPY,Luxembourg,False,Accumulating,0.12,180.0,MSCI Japan,LCUJ.BE,"EUR 4,899 m",18.34%,+34.67%,+57.98%,+50.43%
LU1781541849,Amundi MSCI EM Asia ESG Broad Transition UCITS ETF Acc,LCUA,434.0,equity,USD,Luxembourg,False,Accumulating,0.25,685.0,MSCI EM Asia ESG Broad CTB Select,LCUA.BE,EUR 582 m,19.35%,+52.22%,+63.24%,+35.06%
LU1804202403,UBS MSCI EMU Select Factor Mix UCITS ETF EUR acc,UIQN,15.0,equity,EUR,Luxembourg,False,Accumulating,0.34,553.0,MSCI EMU Select Factor Mix,UIQN.DE,EUR 15 m,11.76%,+24.91%,+49.83%,+59.98%
LU1847674733,Ossiam Bloomberg Eurozone PAB NR UCITS ETF 1C (EUR),OP2E,307.0,equity,EUR,Luxembourg,False,Accumulating,0.17,97.0,Bloomberg PAB Eurozone DM Large & Mid Cap,,EUR 298 m,14.17%,+21.90%,+34.24%,+46.20%
LU1861132840,Amundi MSCI Robotics & AI UCITS ETF Acc,GOAI,995.0,equity,EUR,Luxembourg,False,Accumulating,0.4,161.0,MSCI ACWI IMI Robotics & AI Filtered,GOAI.BE,EUR 962 m,19.04%,+39.64%,+52.38%,+48.22%
LU1861137484,Amundi MSCI Europe SRI Climate Paris Aligned UCITS ETF DR (C),MIVB,1249.0,equity,EUR,Luxembourg,False,Accumulating,0.18,112.0,MSCI Europe SRI Filtered PAB,MIVB.BE,EUR 964 m,12.77%,+10.52%,+20.57%,+32.01%
LU1861138961,Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR (C),AMEI,1577.0,equity,USD,Luxembourg,False,Accumulating,0.25,162.0,MSCI Emerging Markets SRI Filtered PAB,AMEI.BE,"EUR 1,664 m",15.34%,+43.17%,+38.19%,+20.36%
LU1900066033,Amundi MSCI Semiconductors UCITS ETF Acc,LSMC,1089.0,equity,EUR,Luxembourg,False,Accumulating,0.35,61.0,MSCI ACWI Semiconductors & Semiconductor Equipment Filtered,,"EUR 1,333 m",25.99%,+131.94%,+288.53%,+259.42%
LU1900068914,Amundi MSCI China ESG Selection Extra UCITS ETF Acc,LCHI,528.0,equity,EUR,Luxembourg,False,Accumulating,0.65,164.0,MSCI China Select ESG Rating and Trend Leaders,LCHI.BE,EUR 444 m,20.68%,+17.44%,+15.71%,-25.75%
LU1920015366,Xtrackers MSCI EMU UCITS ETF 4C,XEMU,7.0,equity,EUR,Luxembourg,False,Accumulating,0.12,222.0,MSCI EMU,,EUR 2 m,-,-,-,-
LU1940199711,Amundi MSCI Europe ESG Selection UCITS ETF Acc,LEAD,1022.0,equity,EUR,Luxembourg,False,Accumulating,0.2,219.0,MSCI Europe ESG Selection P-Series 5% Issuer Capped,LEAD.DE,"EUR 1,033 m",12.36%,+24.17%,+35.98%,+51.08%
LU1940199984,Amundi MSCI Europe ESG Selection UCITS ETF EUR Hedged Acc,BUN5,78.0,equity,EUR,Luxembourg,True,Accumulating,0.25,219.0,MSCI Europe ESG Selection P-Series 5% Issuer Capped (EUR Hedged),,EUR 71 m,12.05%,+21.11%,+31.00%,-
LU1953136527,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF EUR,EMEC,393.0,equity,EUR,Luxembourg,False,Accumulating,0.3,51.0,ECPI Circular Economy Leaders Equity,EMEC.BE,EUR 369 m,11.28%,+24.96%,+34.51%,+51.57%
LU1953137681,BNP Paribas Easy MSCI EMU SRI S-Series PAB 5% Capped UCITS ETF,EMUS,139.0,equity,EUR,Luxembourg,False,Accumulating,0.25,59.0,MSCI EMU SRI S-Series PAB 5% Capped,CSEMUS.MI,EUR 141 m,12.28%,+21.27%,+36.95%,+47.27%
LU2023678282,Amundi MSCI Disruptive Technology UCITS ETF Acc,DRUP,135.0,equity,USD,Luxembourg,False,Accumulating,0.45,228.0,MSCI ACWI IMI Disruptive Technology Filtered,DRUP.BE,EUR 134 m,15.75%,+33.53%,+48.81%,+18.87%
LU2023678449,Amundi MSCI Millennials UCITS ETF Acc,GENY,29.0,equity,USD,Luxembourg,False,Accumulating,0.45,225.0,MSCI ACWI IMI Millennials Filtered,GENY.DE,EUR 20 m,10.48%,+4.66%,+22.54%,+1.55%
LU2023678878,Amundi MSCI Digital Economy UCITS ETF Acc,EBUY,129.0,equity,USD,Luxembourg,False,Accumulating,0.45,183.0,MSCI ACWI IMI Digital Economy & Metaverse Filtered,EBUY.DE,EUR 116 m,16.98%,+27.25%,+63.78%,+23.69%
LU2023679090,Amundi MSCI Smart Mobility UCITS ETF Acc,ELCR,189.0,equity,USD,Luxembourg,False,Accumulating,0.45,80.0,MSCI ACWI IMI Future Mobility Filtered,ELCR.DE,EUR 180 m,18.14%,+58.01%,+54.06%,+41.15%
LU2037748345,Amundi MSCI Smart Cities UCITS ETF - Acc,AMEC,70.0,equity,EUR,Luxembourg,False,Accumulating,0.45,148.0,MSCI ACWI IMI Smart Cities Filtered,AMEC.DE,EUR 70 m,14.83%,+44.02%,+35.04%,+16.24%
LU2050966394,UBS MSCI EM ex China UCITS ETF USD acc,4UBL,47.0,equity,USD,Luxembourg,False,Accumulating,0.16,642.0,MSCI Emerging Markets ex China,,EUR 65 m,18.05%,+65.36%,-,-
LU2089238039,Amundi Prime Europe UCITS ETF DR (C),PRAE,167.0,equity,EUR,Luxembourg,False,Accumulating,0.05,415.0,Solactive GBS Developed Markets Europe Large & Mid Cap,PRAE.DE,EUR 193 m,11.69%,+27.28%,+46.05%,+64.32%
LU2089238112,Amundi Prime Eurozone UCITS ETF DR (C),PRAZ,77.0,equity,EUR,Luxembourg,False,Accumulating,0.05,195.0,Solactive GBS Developed Markets Eurozone Large & Mid Cap,PRAZ.DE,EUR 88 m,13.63%,+29.07%,+52.98%,+68.20%
LU2089238385,Amundi Prime Japan UCITS ETF DR (C),PRAJ,355.0,equity,JPY,Luxembourg,False,Accumulating,0.05,304.0,Solactive GBS Japan Large & Mid Cap,PRAJ.DE,EUR 468 m,17.68%,+33.54%,+57.45%,+51.02%
LU2109787049,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),SBIM,1272.0,equity,USD,Luxembourg,False,Accumulating,0.18,950.0,MSCI Emerging Markets ESG Broad CTB Select,SBIM.DE,"EUR 1,593 m",16.45%,+50.07%,+60.59%,+35.54%
LU2109787551,Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),SADM,1379.0,equity,USD,Luxembourg,False,Accumulating,0.18,396.0,MSCI EM ESG Selection P-Series 5% Issuer Capped,SADM.DE,"EUR 1,208 m",15.23%,+37.11%,+45.92%,+21.86%
LU2109787635,Amundi MSCI EMU SRI Climate Paris Aligned UCITS ETF DR (C),SRHE,136.0,equity,EUR,Luxembourg,False,Accumulating,0.18,65.0,MSCI EMU SRI Filtered PAB,SRHE.DE,EUR 112 m,12.30%,+18.38%,+36.85%,+48.29%
LU2130768844,Amundi MSCI Europe Climate Paris Aligned UCITS ETF Acc,EABE,115.0,equity,EUR,Luxembourg,False,Accumulating,0.15,255.0,MSCI Europe Climate Paris Aligned Filtered,EABE.DE,EUR 94 m,12.26%,+21.49%,+36.19%,+51.45%
LU2182388582,Amundi MSCI EMU Climate Paris Aligned UCITS ETF Acc,XAMJ,251.0,equity,EUR,Luxembourg,False,Accumulating,0.15,137.0,MSCI EMU Climate Paris Aligned Filtered,XAMJ.MU,EUR 243 m,13.98%,+18.09%,+29.90%,+40.81%
LU2194449075,BNP Paribas Easy Low Carbon 300 World PAB UCITS ETF Acc,LOWD,103.0,equity,EUR,Luxembourg,False,Accumulating,0.31,300.0,Low Carbon 300 World PAB,,EUR 109 m,10.28%,+15.33%,+49.83%,-
LU2195226068,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc,ZPAB,2608.0,equity,EUR,Luxembourg,False,Accumulating,0.2,94.0,S&P Eurozone LargeMidCap Net Zero 2050 Paris-Aligned ESG,ZPAB.DE,"EUR 2,507 m",14.88%,+24.13%,+53.82%,+62.36%
LU2196470426,Xtrackers Nikkei 225 UCITS ETF 1C,XNKY,231.0,equity,JPY,Luxembourg,False,Accumulating,0.09,225.0,Nikkei 225®,XNKY.DE,EUR 253 m,21.52%,+52.87%,+72.47%,+52.16%
LU2206597804,UBS MSCI Europe Socially Responsible UCITS ETF EUR acc,UIW1,62.0,equity,EUR,Luxembourg,False,Accumulating,0.18,120.0,MSCI Europe SRI Low Carbon Select 5% Issuer Capped,UIW1.DE,EUR 56 m,12.32%,+12.76%,+29.34%,+44.27%
LU2206598109,UBS MSCI Europe Socially Responsible UCITS ETF hEUR acc,UIW3,2.0,equity,EUR,Luxembourg,True,Accumulating,0.21,120.0,MSCI Europe SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),UIW3.DE,EUR 3 m,12.05%,+12.89%,+28.33%,+42.02%
